work_year,experience_level,employment_type,job_title,salary,salary_currency,salary_in_usd,employee_residence,remote_ratio,company_location,company_size
2025,Senior,FT,Manager,115440,USD,115440,US,0,US,M
2022,Mid,FT,Data Scientist,85000,EUR,89306,NL,0,NL,M
2024,Senior,FT,Data Engineer,175700,USD,175700,US,0,US,M
2024,Entry,FT,Engineer,81075,USD,81075,US,100,US,M
2025,Senior,FT,Software Engineer,221500,USD,221500,US,100,US,M
2025,Senior,FT,Manager,167700,USD,167700,US,0,US,M
2023,Senior,FT,Data Architect,68400,USD,68400,US,0,US,M
2025,Senior,FT,Data Scientist,102600,USD,102600,US,0,US,M
2025,Senior,FT,Analyst,96500,USD,96500,US,100,US,M
2024,Mid,FT,Software Development Engineer,150400,USD,150400,US,0,US,M
2024,Mid,FT,Data Scientist,183500,USD,183500,US,0,US,M
2024,Senior,FT,Artificial Intelligence Engineer,124100,USD,124100,US,0,US,M
2025,Senior,FT,Data Architect,169900,USD,169900,US,0,US,M
2025,Senior,FT,Data Architect,223400,USD,223400,US,0,US,M
2025,Senior,FT,Power BI Developer,72000,USD,72000,US,100,US,M
2024,Entry,FT,Software Engineer,115200,USD,115200,US,0,US,M
2024,Senior,FT,Lead Data Engineer,87000,EUR,96666,NL,50,NL,L
2025,Senior,FT,Software Engineer,60000,EUR,63157,LT,0,LT,M
2025,Mid,FT,Research Scientist,83300,USD,83300,US,0,US,M
2025,Senior,FT,Software Engineer,140230,USD,140230,US,0,US,M
2024,Entry,FT,Business Analyst,128356,USD,128356,US,0,US,M
2024,Senior,FT,Analyst,252500,USD,252500,US,100,US,M
2024,Senior,FT,Software Developer,113840,USD,113840,US,0,US,M
2025,Senior,FT,Analytics Engineer,87300,USD,87300,CA,0,CA,M
2023,Senior,FT,Data Scientist,71400,USD,71400,US,0,US,M
2024,Senior,FT,Data Engineer,220000,USD,220000,IT,0,IT,M
2025,Senior,FT,Software Developer,130000,USD,130000,CA,0,CA,M
2025,Senior,FT,Manager,198800,USD,198800,US,0,US,M
2024,Senior,FT,Engineer,194300,USD,194300,US,100,US,M
2024,Senior,FT,Data Engineer,68000,USD,68000,US,100,US,M
2022,Senior,FT,Data Scientist,208000,USD,208000,US,100,US,M
2024,Mid,FT,Data Engineer,175000,USD,175000,US,0,US,M
2024,Senior,FT,Data Engineer,148000,USD,148000,US,100,US,M
2024,Mid,FT,Data Strategist,125000,USD,125000,US,0,US,M
2024,Mid,FT,Data Engineer,125000,USD,125000,CA,0,CA,M
2024,Senior,FT,Engineer,171875,USD,171875,US,100,US,M
2023,Senior,FT,Data Architect,109100,USD,109100,US,0,US,M
2024,Senior,FT,Software Engineer,219000,USD,219000,US,100,US,M
2024,Senior,FT,Engineer,108000,USD,108000,US,0,US,M
2024,Senior,FT,Engineer,211600,USD,211600,US,0,US,M
2025,Senior,FT,Data Analyst,196100,USD,196100,US,0,US,M
2024,Entry,FT,Data Analyst,123300,USD,123300,US,0,US,M
2023,Mid,FT,Machine Learning Engineer,230000,USD,230000,US,0,US,M
2025,Mid,FT,Research Associate,41123,GBP,52054,GB,0,GB,M
2024,Senior,FT,Software Engineer,108100,USD,108100,CA,0,CA,M
2023,Senior,FT,Data Analyst,84870,USD,84870,US,0,US,M
2025,Senior,FT,Data Product Owner,106100,USD,106100,US,100,US,M
2024,Senior,FT,Analytics Engineer,132250,USD,132250,US,0,US,M
2024,Mid,FT,Software Development Engineer,129300,USD,129300,US,0,US,L
2024,Senior,FT,Engineer,215550,USD,215550,US,100,US,M
2021,Mid,FT,Data Scientist,82500,USD,82500,US,100,US,S
2024,Senior,FT,Data Engineer,170805,USD,170805,US,0,US,M
2024,Senior,FT,Data Quality Lead,170760,USD,170760,US,0,US,M
2025,Mid,FT,Associate,94700,USD,94700,US,100,US,M
2025,Senior,FT,Systems Engineer,135000,USD,135000,US,0,US,M
2025,Mid,FT,Engineer,80000,CAD,57142,CA,0,CA,M
2025,Entry,FT,Analyst,106495,USD,106495,US,0,US,M
2023,Senior,FT,Data Analyst,113000,USD,113000,US,100,US,M
2023,Senior,FT,Data Engineer,135000,USD,135000,US,0,US,M
2025,Mid,FT,Manager,163492,USD,163492,US,0,US,M
2024,Senior,FT,Engineering Manager,154000,USD,154000,US,0,US,M
2024,Mid,FT,Data Scientist,123200,USD,123200,US,0,US,M
2024,Senior,FT,Analytics Engineer,244000,USD,244000,US,0,US,M
2024,Mid,FT,AI Engineer,120000,USD,120000,US,50,US,L
2024,Mid,FT,Manager,128000,USD,128000,CA,0,CA,M
2024,Mid,FT,Data Scientist,60000,GBP,75000,GB,0,GB,M
2024,Executive,FT,Data Engineer,96960,USD,96960,US,0,US,M
2025,Senior,FT,BI Analyst,130000,USD,130000,US,100,US,M
2025,Senior,FT,Data Scientist,216000,USD,216000,US,100,US,M
2024,Mid,FT,Manager,37000,GBP,46250,GB,0,GB,M
2024,Mid,FT,Analyst,39000,USD,39000,MX,100,MX,M
2024,Senior,FT,Software Developer,201250,USD,201250,US,0,US,M
2024,Mid,FT,Engineering Manager,182780,USD,182780,CA,100,CA,M
2025,Mid,FT,Data Governance,115443,USD,115443,AU,0,AU,M
2025,Senior,FT,Data Analyst,115900,USD,115900,US,0,US,M
2024,Senior,FT,Data Engineer,97600,USD,97600,US,0,US,M
2025,Entry,FT,Data Engineer,87492,EUR,92096,NL,0,NL,M
2024,Mid,FT,BI Engineer,79193,USD,79193,US,0,US,M
2025,Mid,FT,Consultant,112280,USD,112280,CA,0,CA,M
2024,Senior,FT,Software Engineer,342844,USD,342844,US,100,US,M
2024,Entry,FT,Business Intelligence Analyst,116646,USD,116646,US,0,US,M
2025,Senior,FT,Data Analyst,131450,USD,131450,US,0,US,M
2024,Mid,FT,Data Scientist,246000,USD,246000,US,100,US,M
2024,Mid,FT,Software Engineer,187433,USD,187433,US,0,US,M
2024,Mid,FT,Data Analyst,132250,USD,132250,US,0,US,M
2024,Mid,FT,Data Manager,29777,GBP,37221,GB,0,GB,M
2025,Senior,FT,Data Engineer,175500,USD,175500,US,0,US,M
2024,Senior,FT,AI Architect,92000,USD,92000,US,100,US,M
2025,Mid,FT,Engineer,197230,USD,197230,US,0,US,M
2025,Senior,FT,Manager,193000,USD,193000,US,0,US,M
2025,Entry,FT,Research Assistant,60000,USD,60000,US,0,US,M
2024,Senior,FT,Backend Engineer,194000,USD,194000,US,0,US,M
2024,Senior,FT,Business Intelligence Engineer,132210,USD,132210,US,0,US,M
2025,Senior,FT,Data Scientist,148940,USD,148940,US,0,US,M
2023,Senior,FT,Applied Scientist,205000,USD,205000,US,0,US,M
2024,Senior,FT,Data Engineer,208000,USD,208000,US,0,US,M
2024,Senior,FT,Data Scientist,143100,USD,143100,US,0,US,M
2024,Senior,FT,Engineer,259425,USD,259425,US,100,US,M
2024,Mid,FT,Data Engineer,106250,USD,106250,US,0,US,M
2024,Mid,FT,Engineer,83028,USD,83028,US,0,US,M
2025,Entry,FT,Data Analyst,70000,USD,70000,CA,0,CA,M
2025,Mid,FT,Data Engineer,85150,USD,85150,US,100,US,M
2024,Mid,FT,Machine Learning Engineer,85000,EUR,94444,IE,100,IE,M
2024,Senior,FT,Data Governance Specialist,118248,USD,118248,US,0,US,M
2025,Mid,FT,Machine Learning Engineer,105000,USD,105000,CA,100,CA,M
2024,Entry,FT,Data Scientist,76128,USD,76128,US,0,US,M
2025,Senior,FT,Software Engineer,70000,USD,70000,US,0,US,M
2024,Mid,FT,Analyst,107300,USD,107300,US,0,US,M
2025,Senior,FT,Product Analyst,122726,USD,122726,CA,0,CA,M
2025,Entry,FT,Data Analyst,126000,USD,126000,US,0,US,M
2025,Senior,FT,Engineer,116597,USD,116597,US,0,US,M
2025,Mid,FT,Product Manager,116700,USD,116700,US,0,US,M
2024,Mid,PT,Developer,40000,USD,40000,AR,0,AR,M
2024,Senior,FT,Backend Engineer,296300,USD,296300,US,0,US,M
2024,Senior,FT,Applied Scientist,340300,USD,340300,US,0,US,L
2024,Senior,FT,Manager,85000,USD,85000,US,0,US,M
2023,Senior,FT,Data Analytics Lead,115920,USD,115920,US,0,US,M
2024,Senior,FT,Data Scientist,302000,USD,302000,US,0,US,M
2025,Senior,FT,Research Analyst,76500,USD,76500,US,0,US,M
2024,Mid,FT,Business Intelligence,120000,USD,120000,US,100,US,M
2025,Entry,FT,Data Analyst,137242,USD,137242,US,0,US,M
2023,Mid,FT,Data Quality Manager,40000,GBP,49216,GB,0,GB,M
2024,Mid,FT,Data Engineer,180677,USD,180677,US,0,US,M
2024,Senior,FT,BI Developer,40000,GBP,50000,GB,0,GB,M
2024,Mid,FT,Machine Learning Engineer,118000,USD,118000,US,0,US,M
2023,Mid,FT,Data Analyst,50000,USD,50000,US,100,US,M
2025,Entry,FT,Data Analyst,58000,USD,58000,CA,0,CA,M
2025,Mid,FT,Data Specialist,50000,USD,50000,US,100,US,M
2022,Entry,FT,Data Engineer,35000,GBP,43096,GB,100,GB,M
2023,Mid,FT,Machine Learning Software Engineer,2000000,INR,24322,IN,50,IN,L
2024,Mid,FT,Data Scientist,211536,USD,211536,US,0,US,M
2024,Senior,FT,Machine Learning Engineer,207750,USD,207750,US,0,US,M
2024,Mid,FT,Data Integration Specialist,100000,USD,100000,US,100,US,M
2024,Mid,FT,Software Engineer,231000,USD,231000,US,0,US,M
2024,Senior,FT,Engineer,175900,USD,175900,US,0,US,M
2024,Senior,FT,Statistical Programmer,164800,USD,164800,US,0,US,M
2025,Senior,FT,Data Analyst,149600,USD,149600,US,100,US,M
2025,Senior,FT,Data Engineer,62544,EUR,65835,NL,0,NL,M
2025,Senior,FT,Analytics Engineer,110000,USD,110000,US,0,US,M
2024,Entry,FT,Analyst,4000000,JPY,27739,JP,0,JP,M
2024,Mid,FT,Data Engineer,102739,USD,102739,US,0,US,M
2025,Senior,FT,Bioinformatician,63815,GBP,80778,GB,0,GB,M
2024,Mid,FT,Data Engineer,199000,USD,199000,US,100,US,M
2025,Mid,FT,Engineering Manager,163000,USD,163000,US,0,US,M
2024,Mid,FT,Data Engineer,114750,USD,114750,US,0,US,M
2025,Senior,FT,Data Analyst,73227,USD,73227,US,100,US,M
2024,Senior,FT,Data Analyst,149300,USD,149300,US,0,US,M
2024,Senior,FT,Data Engineer,159869,USD,159869,US,0,US,M
2024,Senior,FT,Manager,180200,USD,180200,US,100,US,M
2023,Senior,FT,AI Engineer,136800,USD,136800,US,0,US,M
2024,Mid,FT,Data Analyst,101800,USD,101800,US,0,US,M
2025,Senior,FT,Data Scientist,197000,USD,197000,US,0,US,M
2024,Senior,FT,Full Stack Developer,96000,USD,96000,US,100,US,M
2025,Mid,FT,Engineer,143100,USD,143100,US,0,US,M
2024,Senior,FT,Data Engineer,170200,USD,170200,US,0,US,M
2024,Senior,FT,Data Architect,232284,USD,232284,US,0,US,M
2025,Mid,FT,Machine Learning Engineer,200000,USD,200000,US,0,US,M
2024,Senior,FT,Engineer,125500,USD,125500,US,0,US,M
2023,Senior,FT,Machine Learning Engineer,385000,USD,385000,US,100,US,M
2024,Senior,FT,Engineer,211500,USD,211500,US,0,US,M
2025,Senior,FT,Data Scientist,192700,USD,192700,US,0,US,M
2025,Mid,FT,Data Engineer,153925,USD,153925,US,100,US,M
2025,Senior,FT,Engineer,127000,USD,127000,US,0,US,M
2025,Mid,FT,AI Developer,294600,USD,294600,US,0,US,M
2024,Senior,FT,Data Engineer,112350,USD,112350,US,100,US,M
2024,Senior,FT,Machine Learning Architect,171000,USD,171000,CA,100,CA,M
2025,Senior,FT,Manager,283500,USD,283500,US,0,US,M
2024,Senior,FT,Systems Engineer,140000,USD,140000,US,100,US,M
2024,Mid,FT,Cloud Database Administrator,170000,USD,170000,US,100,US,M
2025,Senior,FT,Product Manager,169000,USD,169000,US,0,US,M
2024,Senior,FT,Data Scientist,155300,USD,155300,US,0,US,M
2023,Senior,FT,Machine Learning Engineer,267720,USD,267720,US,0,US,M
2025,Senior,FT,Analytics Engineer,224100,USD,224100,CA,0,CA,M
2025,Mid,FT,Software Development Engineer,144200,USD,144200,US,0,US,M
2025,Senior,FT,Data Architect,63750,USD,63750,US,0,US,M
2024,Entry,FT,Business Intelligence Analyst,82000,USD,82000,US,0,US,M
2024,Executive,FT,Platform Engineer,188640,USD,188640,US,0,US,M
2025,Senior,FT,Data Lead,210000,CAD,150000,CA,0,CA,M
2025,Senior,FT,Research Engineer,321000,USD,321000,US,0,US,M
2025,Senior,FT,Machine Learning Engineer,122500,USD,122500,US,0,US,M
2025,Mid,FT,Cloud Engineer,151800,USD,151800,US,0,US,M
2025,Mid,FT,Data Scientist,28420,GBP,35974,GB,0,GB,M
2023,Mid,FT,Machine Learning Engineer,165000,USD,165000,US,0,US,M
2024,Entry,FT,Business Intelligence Analyst,142500,USD,142500,US,0,US,M
2024,Executive,FT,Engineer,450000,USD,450000,US,0,US,M
2025,Senior,FT,Analytics Engineer,160000,USD,160000,US,0,US,M
2024,Entry,FT,Data Analyst,28069,EUR,31187,LT,0,LT,M
2024,Mid,FT,Machine Learning Quality Engineer,121600,USD,121600,US,0,US,M
2025,Mid,FT,Engineer,89600,USD,89600,US,0,US,L
2025,Entry,FT,Full Stack Developer,168847,USD,168847,US,0,US,M
2025,Mid,FT,Data Manager,127200,USD,127200,US,0,US,M
2025,Mid,FT,Engineer,155000,USD,155000,US,0,US,M
2025,Senior,FT,Data Engineer,90000,GBP,113924,GB,0,GB,M
2024,Senior,FT,Machine Learning Engineer,111184,GBP,138980,GB,0,GB,M
2023,Mid,FT,Data Scientist,108560,USD,108560,US,0,US,M
2024,Senior,FT,Manager,233923,USD,233923,US,0,US,M
2024,Mid,FT,Engineering Manager,530000,USD,530000,US,0,US,M
2024,Senior,FT,Software Engineer,229965,USD,229965,US,100,US,M
2024,Mid,FT,Manager,311600,USD,311600,US,0,US,M
2025,Senior,FT,Data Management Analyst,143600,USD,143600,US,0,US,M
2025,Entry,FT,Analyst,115825,USD,115825,US,0,US,M
2024,Senior,FT,Engineer,183700,USD,183700,US,0,US,M
2025,Mid,FT,Engineering Manager,190000,USD,190000,US,0,US,M
2024,Senior,FT,Research Engineer,188400,USD,188400,US,0,US,M
2025,Mid,FT,Systems Engineer,106000,USD,106000,US,0,US,M
2025,Mid,FT,Data Governance,63774,USD,63774,ID,0,ID,M
2025,Senior,FT,Data Architect,242440,USD,242440,US,0,US,M
2024,Mid,FT,Product Manager,135000,USD,135000,US,100,US,M
2024,Senior,FT,AI Architect,255200,USD,255200,US,100,US,M
2025,Mid,FT,Data Engineer,175000,USD,175000,CA,100,CA,M
2025,Senior,FT,Analytics Engineer,160800,USD,160800,US,0,US,M
2024,Executive,FT,Manager,196320,USD,196320,US,0,US,M
2024,Entry,FT,Data Analyst,64000,USD,64000,US,100,US,M
2025,Mid,FT,Data Management Associate,89000,USD,89000,US,0,US,M
2023,Senior,FT,Applied Scientist,170000,USD,170000,US,0,US,M
2025,Mid,FT,Product Manager,175120,USD,175120,US,100,US,M
2023,Senior,FT,AI Engineer,83900,USD,83900,US,0,US,M
2025,Senior,FT,Software Engineer,168000,USD,168000,US,0,US,M
2024,Senior,FT,Data Visualization Specialist,110000,USD,110000,US,0,US,M
2024,Senior,FT,Data Engineer,169900,USD,169900,US,100,US,M
2022,Senior,FT,Data Engineer,154600,USD,154600,US,100,US,M
2024,Senior,FT,Data Analyst,72000,USD,72000,US,0,US,M
2025,Senior,FT,Machine Learning Engineer,266000,USD,266000,US,100,US,M
2024,Senior,FT,Data Scientist,188000,USD,188000,US,0,US,M
2023,Senior,FT,Data Engineer,122400,USD,122400,US,100,US,M
2023,Mid,FT,MLOps Engineer,73100,USD,73100,US,0,US,M
2025,Mid,FT,Analyst,85000,USD,85000,US,0,US,M
2024,Senior,FT,Data Analyst,133600,USD,133600,US,0,US,M
2024,Mid,FT,Data Analyst,73400,USD,73400,US,100,US,M
2025,Entry,FT,Associate,87000,USD,87000,US,0,US,M
2021,Senior,FT,Computer Vision Engineer,102000,BRL,18907,BR,0,BR,M
2024,Mid,FT,Manager,195000,USD,195000,US,100,US,M
2024,Mid,FT,Data Analyst,66900,USD,66900,US,0,US,L
2024,Mid,FT,Consultant,125000,USD,125000,US,0,US,M
2024,Entry,FT,Data Engineer,49740,EUR,55266,NL,0,NL,M
2025,Senior,FT,MLOps Engineer,135445,USD,135445,US,0,US,M
2025,Senior,FT,Data Engineer,168700,USD,168700,US,100,US,M
2024,Executive,FT,Enterprise Account Executive,160000,USD,160000,CA,0,CA,M
2025,Senior,FT,AI Engineer,161600,USD,161600,US,0,US,M
2025,Mid,FT,Data Engineer,110000,USD,110000,US,100,US,M
2025,Senior,FT,Software Engineer,264500,USD,264500,US,0,US,M
2025,Senior,FT,Engineer,347700,USD,347700,US,0,US,M
2024,Senior,FT,Data Analytics Associate,143000,USD,143000,US,0,US,M
2025,Mid,FT,Data Analytics Manager,73300,USD,73300,US,0,US,M
2024,Mid,FT,Software Engineer,237500,USD,237500,US,0,US,M
2024,Senior,FT,Full Stack Engineer,116700,USD,116700,US,0,US,M
2024,Mid,FT,Research Scientist,113000,USD,113000,US,0,US,M
2025,Mid,FT,Analyst,57800,USD,57800,US,0,US,M
2025,Mid,FT,Manager,145378,USD,145378,AU,0,AU,M
2025,Entry,FT,Machine Learning Engineer,299300,USD,299300,US,0,US,M
2024,Senior,FT,Manager,174699,USD,174699,US,0,US,M
2025,Mid,FT,Software Engineer,141000,CAD,100714,CA,0,CA,M
2024,Mid,FT,Machine Learning Engineer,88500,USD,88500,US,0,US,M
2024,Senior,FT,Robotics Engineer,200000,USD,200000,US,0,US,M
2025,Senior,FT,Machine Learning Engineer,226000,USD,226000,US,0,US,M
2025,Executive,FT,Head of Data,385000,USD,385000,US,0,US,M
2024,Senior,FT,Data Architect,119000,USD,119000,US,0,US,M
2024,Senior,FT,Product Manager,173300,USD,173300,US,100,US,M
2024,Mid,FT,Data Engineer,285900,USD,285900,US,0,US,M
2024,Mid,FT,AI Engineer,125000,USD,125000,US,0,US,M
2025,Senior,FT,Consultant,120000,USD,120000,US,100,US,M
2025,Entry,FT,Algorithm Developer,636000,TWD,19284,TW,0,TW,M
2024,Entry,FT,Engineer,40000,USD,40000,MT,0,MT,M
2025,Senior,FT,Data Scientist,48000,EUR,50526,LT,0,LT,M
2024,Senior,FT,Data Analyst,93724,USD,93724,US,100,US,M
2025,Senior,FT,Data Governance,134235,USD,134235,US,0,US,M
2025,Senior,FT,Machine Learning Engineer,157100,USD,157100,US,0,US,M
2024,Entry,FT,Software Development Engineer,75712,USD,75712,US,0,US,M
2023,Mid,FT,Data Scientist,169900,USD,169900,US,100,US,M
2024,Senior,FT,Applied Scientist,225000,USD,225000,US,0,US,M
2024,Mid,FT,Data Scientist,56000,EUR,62222,FI,0,FI,M
2025,Mid,FT,Data Analyst,63400,USD,63400,US,0,US,M
2024,Senior,FT,Data Analyst,121000,USD,121000,US,0,US,M
2025,Senior,FT,Data Analyst,86000,USD,86000,US,0,US,M
2022,Executive,FT,Data Scientist,167875,USD,167875,US,100,US,M
2025,Entry,FT,Analyst,119953,USD,119953,US,100,US,M
2024,Entry,FT,Analyst,125000,USD,125000,US,0,US,M
2025,Senior,FT,Manager,161860,USD,161860,US,0,US,M
2025,Executive,FT,AI Engineer,293000,USD,293000,US,0,US,M
2025,Senior,FT,AI Scientist,190000,USD,190000,US,0,US,M
2024,Senior,FT,Machine Learning Engineer,54500,USD,54500,BR,100,BR,M
2024,Mid,FT,Product Manager,105800,USD,105800,US,0,US,M
2025,Mid,FT,Data Scientist,68682,USD,68682,US,0,US,M
2024,Senior,FT,Machine Learning Engineer,198000,USD,198000,US,100,US,M
2024,Mid,FT,Machine Learning Engineer,184300,USD,184300,US,0,US,M
2024,Senior,FT,Software Engineer,194200,USD,194200,US,0,US,M
2024,Senior,FT,Machine Learning Modeler,139000,USD,139000,US,0,US,M
2024,Senior,FT,Architect,220900,USD,220900,US,0,US,M
2025,Senior,FT,Machine Learning Engineer,226500,USD,226500,US,0,US,M
2024,Mid,FT,Data Scientist,142000,USD,142000,US,100,US,M
2024,Entry,FT,Data Engineer,96960,USD,96960,US,0,US,M
2024,Senior,FT,Solutions Architect,225000,USD,225000,US,100,US,M
2024,Senior,FT,Data Engineer,167344,USD,167344,US,0,US,M
2023,Senior,FT,Data Architect,168000,USD,168000,US,100,US,M
2024,Senior,FT,Machine Learning Engineer,366000,USD,366000,US,0,US,M
2024,Mid,FT,Research Engineer,225000,USD,225000,US,0,US,M
2024,Senior,FT,Research Scientist,166000,USD,166000,US,0,US,M
2024,Mid,FT,Data Management Analyst,101300,USD,101300,US,0,US,M
2024,Senior,FT,Data Scientist,227000,USD,227000,US,0,US,M
2024,Mid,FT,Developer,130000,USD,130000,CA,0,CA,M
2024,Senior,FT,Analyst,168125,USD,168125,US,0,US,M
2023,Entry,FT,Data Engineer,60000,USD,60000,US,100,US,M
2024,Mid,FT,Product Manager,225500,USD,225500,IN,0,IN,M
2025,Entry,FT,Data Analyst,113440,USD,113440,US,100,US,M
2024,Senior,FT,Principal Software Architect,250000,USD,250000,US,100,US,M
2024,Senior,FT,Data Engineer,187700,USD,187700,US,0,US,M
2025,Senior,FT,Engineer,289460,USD,289460,US,0,US,M
2024,Entry,FT,Data Analyst,30000,GBP,37500,GB,0,GB,M
2024,Senior,FT,Data Operations Lead,120000,USD,120000,US,100,US,M
2024,Entry,FT,Data Analyst,53000,USD,53000,CA,0,CA,M
2024,Entry,FT,Data Analyst,75000,USD,75000,US,100,US,M
2025,Senior,FT,Technical Lead,372000,USD,372000,US,0,US,M
2024,Senior,FT,Engineer,173700,USD,173700,US,100,US,M
2024,Senior,FT,Analyst,51060,GBP,63825,GB,0,GB,M
2024,Senior,FT,Machine Learning Engineer,372400,USD,372400,US,100,US,M
2023,Senior,FT,Machine Learning Engineer,264400,USD,264400,US,100,US,M
2024,Senior,FT,Software Engineer,284900,USD,284900,US,0,US,M
2023,Mid,FT,Data Analyst,126000,USD,126000,US,0,US,M
2025,Senior,FT,Software Engineer,160000,CAD,114285,CA,0,CA,M
2024,Senior,FT,Data Engineer,131414,USD,131414,US,100,US,M
2025,Mid,FT,Machine Learning Scientist,205700,USD,205700,US,0,US,M
2025,Executive,FT,Engineer,400000,USD,400000,US,100,US,M
2024,Senior,FT,Data Engineer,149247,USD,149247,CA,0,CA,M
2024,Senior,FT,Data Scientist,192000,USD,192000,US,100,US,M
2024,Senior,FT,Software Engineer,187300,USD,187300,US,0,US,M
2022,Senior,FT,Data Analyst,127000,USD,127000,US,0,US,M
2025,Mid,FT,Manager,340000,USD,340000,US,100,US,M
2025,Senior,FT,Consultant,105100,USD,105100,US,0,US,M
2025,Mid,FT,Data Scientist,40000,EUR,42105,FR,0,FR,M
2024,Mid,FT,Manager,186360,USD,186360,US,0,US,M
2024,Mid,FT,Analytics Engineer,256500,USD,256500,US,0,US,M
2024,Mid,FT,Research Engineer,197400,USD,197400,US,0,US,M
2023,Entry,FT,Research Scientist,220000,USD,220000,US,50,US,L
2024,Senior,FT,Data Scientist,114100,USD,114100,US,0,US,M
2024,Senior,FT,Data Engineer,136175,USD,136175,US,0,US,M
2024,Senior,FT,Engineer,131040,USD,131040,US,100,US,M
2024,Senior,FT,Engineer,95200,USD,95200,US,0,US,M
2025,Senior,CT,Software Engineer,133000,USD,133000,US,0,US,M
2025,Senior,FT,Data Governance Manager,160000,USD,160000,US,0,US,M
2025,Mid,FT,Analyst,146000,USD,146000,US,0,US,M
2024,Mid,FT,Manager,100000,CAD,76923,CA,0,CA,M
2025,Entry,FT,Data Analyst,180000,USD,180000,CA,100,CA,M
2025,Mid,FT,Data Engineer,98000,USD,98000,US,100,US,M
2024,Mid,FT,Backend Engineer,180000,USD,180000,US,100,US,M
2022,Senior,FT,Data Scientist,150000,USD,150000,US,100,US,M
2024,Senior,FT,Data Scientist,35000,GBP,43750,GB,0,GB,M
2024,Mid,FT,Business Intelligence Developer,107000,USD,107000,US,0,US,M
2024,Mid,FT,Associate,191000,USD,191000,US,0,US,M
2024,Senior,FT,Computer Vision Engineer,251000,USD,251000,US,0,US,M
2024,Senior,FT,Research Scientist,177000,USD,177000,US,0,US,M
2024,Mid,FT,Data Manager,70000,USD,70000,US,0,US,M
2024,Senior,FT,Product Manager,290000,USD,290000,US,0,US,M
2024,Entry,FT,Research Associate,46794,GBP,58492,GB,0,GB,M
2025,Mid,FT,Data Engineer,73000,GBP,92405,GB,0,GB,M
2025,Entry,FT,Analyst,58425,USD,58425,US,0,US,M
2024,Mid,FT,Business Intelligence Developer,57000,USD,57000,US,0,US,M
2025,Mid,FT,Data Manager,84500,USD,84500,US,0,US,M
2024,Mid,FT,Data Engineer,65000,GBP,81250,US,0,US,M
2024,Senior,FT,Data Engineer,220842,USD,220842,US,100,US,M
2022,Senior,FT,Data Scientist,141525,USD,141525,US,100,US,M
2024,Mid,FT,Research Engineer,118800,USD,118800,US,0,US,M
2021,Mid,FT,Applied Data Scientist,68000,CAD,54238,GB,50,CA,L
2024,Executive,FT,Head of Data,200000,USD,200000,US,100,US,M
2024,Senior,FT,Engineer,246400,USD,246400,US,0,US,M
2024,Mid,FT,Data Engineer,209000,USD,209000,US,100,US,M
2024,Entry,FT,Data Engineer,110240,USD,110240,US,0,US,M
2024,Senior,FT,Data Scientist,110900,USD,110900,US,100,US,M
2023,Senior,FT,Data Analyst,146190,USD,146190,US,0,US,M
2024,Mid,FT,Analytics Engineer,197000,USD,197000,US,0,US,M
2025,Mid,FT,Manager,140000,USD,140000,US,0,US,M
2024,Senior,FT,Machine Learning Engineer,290000,USD,290000,US,0,US,M
